Report generated on: 02-25-2022 09:57:22
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"INTL.2-23-GRD-BKWH.A","        Grenada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-GLP-BKWH.A","        Guadeloupe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-GUM-BKWH.A","        Guam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-GTM-BKWH.A","        Guatemala","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.035","-0.002","-0.07","-0.038","-0.22","-0.704","-0.241","-0.385","-0.397","-0.423","-0.316","-0.082","-0.12377","-0.071","-0.057","0.223","0.318","0.026","-0.275","-0.499","-0.502","-0.588","-0.967","-1.67427","-1.049","NA"
"INTL.2-23-GIN-BKWH.A","        Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-GNB-BKWH.A","        Guinea-Bissau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-GUY-BKWH.A","        Guyana","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.012","0.015","0.02","0.015","0.014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-HTI-BKWH.A","        Haiti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-HITZ-BKWH.A","        Hawaiian Trade Zone","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.2-23-HND-BKWH.A","        Honduras","-0.004","-0.004","-0.004","-0.004","0","0","0.008","0.007","0.003","0.003","0.003","0","-0.003","0.016","0.017","-0.025","-0.155","0.114","0.044","0.144","0.31","0.31","0.4","0.331","0.39349","0.05607","0.0077","0.0118","-0.012","-0.0459","0.009","0.044","0.075","0.112","0.322","0.143","0.054","0.304","0.36","0.247","NA"
"INTL.2-23-HKG-BKWH.A","        Hong Kong","-0.308","-0.237","-0.272","-0.368","-0.74","-1.05","-1.208","-1.362","-1.44","-1.77","-1.797","-3.06","-4.963","-4.155","1.995","4.392","7.069","7.317","6.41","8.367","9.023","8.819","8.007","7.389","6.75","6.503","6.369","6.924","7.248497","7.232","7.902","7.778","9.318","8.319","9.062","10.555","10.416","11.235","12.043","12.382","12.7"
"INTL.2-23-HUN-BKWH.A","        Hungary","7.387","7.984","8.741","9.076","10.269","10.808","10.516","10.613","11.292","11.084","11.27","7.362","3.329","2.494","2.1","2.405","2.19","2.149","0.74","1.063","3.44","3.171","4.256","6.939","7.468","6.227","7.207","3.986","3.903","5.513","5.195","6.643","7.967","11.877","13.389","13.686","12.711","12.878","14.348","12.584","11.678"
"INTL.2-23-ISL-BKWH.A","        Iceland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-IND-BKWH.A","        India","-0.037","-0.089","-0.072","-0.085","-0.105","-0.091","0.103","0.855","0.998","0.837","0.905","1.33","1.279","1.339","1.43","1.625","1.52","1.254","1.22","1.163","1.345","1.268","1.345","1.69","1.695","1.554","2.741","4.94","5.511","5.301","5.548","5.118","4.641","3.947","0.575","0.094","-1.093","-1.592","-3.837","-3.697","NA"
"INTL.2-23-IDN-BKWH.A","        Indonesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00126","0.00222","0.00254","0.00299","0.00303","0.00899","0.01275","0.6927","1.11947","1.49589","1.68312","1.553"
"INTL.2-23-IRN-BKWH.A","        Iran","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.193","-0.197","-0.157","-0.384","-0.522","-0.617","-0.798","-0.722","-0.304","0.186","0.57","0.333","-0.677","-0.235","-0.678","-2.191","-4.084","-3.692","-5.012","-7.132","-7.879","-5.888","-2.674","-2.467","-4.32","-3.707","-3.627","NA"
"INTL.2-23-IRQ-BKWH.A","        Iraq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.318","1.241","2.688","2.196","2.973","5.585","5.442","7.233","10.17","12.202","12.251","13.104","11.965","11.787","21.793","14.18","NA"
"INTL.2-23-IRL-BKWH.A","        Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.015","-0.135","-0.012","0.079","0.241","0.098","-0.25","0.503","1.166","1.574","2.044","1.778","1.33","0.45","0.764","0.47","0.49","0.414","2.242","2.149","0.673","-0.712","-0.679","-0.027","0.645","-0.152"
"INTL.2-23-ISR-BKWH.A","        Israel","-0.165","-0.181","-0.201","-0.194","-0.199","-0.233","-0.297","-0.357","-0.375","-0.38","-0.39","-0.36","-0.35","-0.32","-0.33","-0.914","-0.977","-1.168","-1.051","-1.26","-1.457","-1.399","-1.387","-1.47","-1.459","-1.667","-1.844","-2.081","-3.666","-3.783","-3.966","-4.222","-4.434","-4.675","-4.844","-5.197","-5.553","-5.649","-5.863","-6.311","-6.243"
"INTL.2-23-ITA-BKWH.A","        Italy","6.083","9.632","7.151","11.082","20.89","23.669","22.114","23.146","31.256","33.729","34.355","35.088","35.253","39.432","37.61","37.465","37.385","38.845","40.732","42.01","44.347","48.377","50.597","50.968","45.635","49.155","44.985","46.283","40.035","44.959","44.16","45.732","43.103","42.138","43.716","46.378","37.027","37.761","43.899204","38.141","32.2"
"INTL.2-23-JAM-BKWH.A","        Jamaica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-JPN-BKWH.A","        Japan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-JOR-BKWH.A","        Jordan","0","0","0","0","0","-0.022","-0.214","-0.1","0","0","0","0.16","0.16","0.14","0.145","0.604","0.294","0.447","0.403","0.643","0.42","0.298","0.322","0.969","0.788","0.737","0.459","0.032","0.224","0.244","0.612","1.652","0.68","0.322","0.371","0.554","0.288","-0.006","0.094","0.141","NA"
"INTL.2-23-KAZ-BKWH.A","        Kazakhstan","--","--","--","--","--","--","--","--","--","--","--","--","13.173","15","6.1","5.5","5.123","3.499","3.867","2.985","3.015","1.798","0.389","-1.469","-2.169","-0.13","0.225","0.075","0.286","-0.669","1.157","0.791","1.319","-0.849","-1.168","0.004","-1.254","-4.365","-3.481","-0.484","NA"
"INTL.2-23-KEN-BKWH.A","        Kenya","0.315","0.194","0.212","0.179","0.215","0.215","0.235","0.176","0.11","0.112","0.11","0.11","0.112","0.273","0.264","0.17","0.15","0.144","0.146","0.1","0.21","0.2","0.238","0.171","0.084","-0.0094","-0.059","-0.02","0.003","0.011","0","-0.005","0.011","0.048","0.039","0.022","0.162","0.147","0.135","0.261","NA"
"INTL.2-23-KIR-BKWH.A","        Kiribati","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-XKS-BKWH.A","        Kosovo","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.412","0.494","0.466","0.418","0.154","-0.342","0.491","0.131","-0.507","0.362","0.148","0.023","-0.143"
"INTL.2-23-KWT-BKWH.A","        Kuwait","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-KGZ-BKWH.A","        Kyrgyzstan","--","--","--","--","--","--","--","--","--","--","--","--","-2.106","-1.023","-2.45","-0.713","-2.04","-1.617","-0.598","-0.761","-2.803","-1.843","-0.677","-1.608","-3.328","-2.684","-2.512","-2.375","-0.766","-1.199","-1.712","-2.674","-1.663","-0.147","0.214","0.545","0.132","-1.215","-0.755","-0.002","NA"
"INTL.2-23-LAO-BKWH.A","        Laos","-0.727","-0.731","-0.739","-0.676","-0.688","-0.596","-0.567","-0.269","-0.254","-0.356","-0.507","-0.636","-0.597","-0.555","-0.612","-0.662","-0.73","-0.68572","-1.32831","-1.83617","-2.82939","-2.67985","-2.5355","-2.02783","-2.16507","-2.2","-1.86","-1.44","-1.465","-0.741","-5.436","-9.765","-9.034","-11.222","-10.377","-9.499","-18.788","-24.401","-26.914","-22.769","NA"
"INTL.2-23-LVA-BKWH.A","        Latvia","--","--","--","--","--","--","--","--","--","--","--","--","4.048","2.502","1.85","2.259","3.227","1.823","1.516","1.808","1.878","1.843","2.21","2.633","2.097","2.148","2.508","3","2.52","1.654","0.873","1.245","1.691","1.355","2.317","1.821","1.033","-0.064","0.909","1.118","1.625"
"INTL.2-23-LBN-BKWH.A","        Lebanon","0.232","0.227","0.33","0.291","0.199","0.328","0.373","0.312","0.355","0.38","0.39","0.12","0.11","0.09","0.1","0.31","0.685","0.608","1.054","1.25","1.4","1.1","0.9","0.532","0.216","0.455","0.929","0.972","0.561","1.155","1.245","0.84","0.323","0.522","0.136","0.268","0.069","0.534","0.011","0.9","NA"
"INTL.2-23-LSO-BKWH.A","        Lesotho","0","0","0","0","0","0","0","0","0","0","0.192","0.206","0.241","0.281","0.31","0.324","0.335","0.318","0.209","0.055","0.012","0.04","0.016","0.038","0.025","0.013","0.04","0.05","0.05","0.124","0.201","0.26","0.31","0.285","0.271","0.261","0.373","0.387","0.4","0.5417","NA"
"INTL.2-23-LBR-BKWH.A","        Liberia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-LBY-BKWH.A","        Libya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.047","0.033","-0.027","-0.048","-0.029","-0.082","-0.065","0.047","0.063","0.088","0","0.376","0.302","0.465","0.465","NA"
"INTL.2-23-LTU-BKWH.A","        Lithuania","--","--","--","--","--","--","--","--","--","--","--","--","-5.303","-2.724","1.2","-1.73","-4.5","-3.025","-6.016","-2.69","-0.8","-4","-6.488","-7.53","-7.195","-2.966","-0.428","-1.372","-0.957","-2.932","5.99","6.739","6.619","6.946","7.623","7.208","8.275","8.677","9.633","9.343668","7.908"
"INTL.2-23-LUX-BKWH.A","        Luxembourg","2.842","2.927","3.152","3.305","3.453","3.522","3.481","3.563","3.781","3.827","3.932","4.148","3.959","4.051","4.485","5.003","4.9","5.186","5.414","5.557","5.722","5.646","3.438","3.704","3.374","3.261","3.557","3.96","4.346","3.418","4.064","4.482","4.11","4.944","4.894","5.6","6.298","6.178","6.161","5.879222","5.464"
"INTL.2-23-MAC-BKWH.A","        Macau","0","0","0","0","0.025","0.047","0.042","0.04","0.039","0.052","0.089","0.1","0.114","0.1","0.14","0.347","0.174","0.169","0.162","0.174","0.1","0.192","0.189","0.179","0.151","0.341","0.965","1.683","2.311","2.2267","2.7865","3.1648","3.8553","4.0586","4.0988","4.0545","4.3058","3.9515","4.911","4.9761","4.8526"
"INTL.2-23-MDG-BKWH.A","        Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-MWI-BKWH.A","        Malawi","-0.002","-0.002","-0.001","-0.001","-0.002","-0.001","-0.001","-0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-MYS-BKWH.A","        Malaysia","0.081","0.081","0.065","0.043","0.079","0.047","-0.075","-0.029","-0.034","-0.153","0.028","-0.023","-0.016","0.024","0.051","0.111","-0.012","0.006","-0.025","-0.074","-0.024","-0.088","-0.066","-0.1","0.048","-2.231","-2.32","-2.262","-0.478","-0.086","-0.151","0.36","0.093","0.188","0.011","0.01","-0.661","-1.117","-1.49","-0.65","NA"
"INTL.2-23-MDV-BKWH.A","        Maldives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-MLI-BKWH.A","        Mali","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.398","-0.419","-0.454","-0.098","-0.255","-0.1687","-0.518","-0.469","-0.373","-0.35","NA"
"INTL.2-23-MLT-BKWH.A","        Malta","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.054","1.525","0.861","0.62","0.637","0.416"
"INTL.2-23-MTQ-BKWH.A","        Martinique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-MRT-BKWH.A","        Mauritania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-MUS-BKWH.A","        Mauritius","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-MEX-BKWH.A","        Mexico","0.529","0.281","-0.061","-0.077","-0.085","-0.103","-1.366","-1.924","-1.83","-1.321","-1.369","-1.401","-1.05","-1.106","-0.83","-0.78","0.099","1.461","1.433","0.524","0.874","0.056","0.202","-0.866","-1.274","-1.672","-0.776","-1.174","-1.101","-0.903","-0.951","-0.697","1.061","-0.03","-0.529","-0.67","0.264","0.347","1.247","0.823","4.011"
"none","        Micronesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-23-MDA-BKWH.A","        Moldova","--","--","--","--","--","--","--","--","--","--","--","--","-0.086","-2.1","0.62","1.873","1.51","1.953","2","1.445","1.8","1.5","2.242","3.452","2.937","3.141","3.512","2.931","2.958","1.464","1.464","0.666","0.846","1.456","0.731","0.018","0.004","1.134","0.956","0.644","0.629"
"INTL.2-23-MNG-BKWH.A","        Mongolia","0.295","0.462","0.774","0.694","0.417","0.153","0.087","0.07","0.075","0.158","0.16","0.084","0.116","0.05","0.1","0.381","0.395","0.335","0.293","0.143","0.156","0.178","0.149","0.164","0.163","0.164","0.221","0.198","0.182","0.139","0.241","0.252","0.345","1.178","1.316","1.376","1.41","1.548","1.639","1.699","NA"
"INTL.2-23-MNE-BKWH.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1.656","2.059","1.463","0.979","0.002","1.562","1.212","-0.345","0.261","0.523","0.304","1.12","-0.196","0.253","NA"
"INTL.2-23-MSR-BKWH.A","        Montserrat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-MAR-BKWH.A","        Morocco","0","0","0","0","0","0","0","0","0.018","0","0.103","0.604","0.932","1.3","1.15","0.243","0.25","0.124","0.705","1.8","2","1.45","1.35","1.417","1.512","0.802","1.998","3.455","4.261","4.623","3.94","4.607","4.842","5.4","6.01","4.973","5.154","5.897","3.374","-0.927","0.232"
"INTL.2-23-MOZ-BKWH.A","        Mozambique","-0.010000000000001","0.098","-0.273","0.158","-0.223","0.129","0.305","0.33","0.325","0.325","0.325","0.383","0.325","0.78","0.705","0.6","0.65","0.203","-0.315","-5.45","-4.468","-3.501","-5.467","-1.262","-1.135","-2.413","-2.986","-3.544","-3.436","-4.831","-3.542","-3.166","-1.436","-0.703","-2.546","-1.014","-1.783","-0.075","0.161","-2.495","NA"
"INTL.2-23-NAM-BKWH.A","        Namibia","--","--","--","--","--","--","--","--","--","--","0.586","0.65","0.554","0.951","0.785","0.804","1.07","1.265","0.579","0.733","0.575","0.8","1.246","1.327","1.543","1.672","1.912","2.005","2.1","2.134","2.385","2.404","2.428","2.818","2.802","2.59","2.986","2.839","3.335","3.298","NA"
"INTL.2-23-NRU-BKWH.A","        Nauru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-NPL-BKWH.A","        Nepal","0.034","0.041","0.05","0.054","0.056","0.071","0.032","0.01","0.052","0.1","0.032","-0.03","0.061","0.039","0.032","-0.003","-0.029","-0.002","0.136","0.155","0.101","-0.023","0.059","-0.056","0.13","0.169","0.252","0.365","0.31","0.564","0.663","0.742","0.786","1.316","1.367","1.775","2.172","2.579","2.778","1.622","NA"
"INTL.2-23-NLD-BKWH.A","        Netherlands","-0.307","-0.12","2.864","4.644","3.484","5.126","2.177","3.623","5.847","4.922","8.208","9.156","8.678","10.303","10.62","11.414","10.585","12.65","11.815","18.437","18.915","17.283","16.382","16.992","16.217","18.293","21.459","17.574","15.851","4.891","2.775","9.089","17.11","18.237","14.727","8.749","4.915","3.506","7.97","0.855","-2.66"
"INTL.2-23-NLDA-BKWH.A","        Netherlands Antilles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-NCL-BKWH.A","        New Caledonia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-NZL-BKWH.A","        New Zealand","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-NIC-BKWH.A","        Nicaragua","-0.009","0.004","0.101","0.33","0.265","0.187","0.19","0.19","0.19","0.2","0.2","0.058","0.035","-0.048","-0.013","0","0.01","0.162","0.043","0.058","0.113","0.017","0.009","-0.009","0.001","0.017","0.04432","0.06395","0.02797","0","-0.033","-0.031","0.017","0.03574","-0.027","0.012","0.187","0.326","0.201","0.434","NA"
"INTL.2-23-NER-BKWH.A","        Niger","0.088","0.12","0.134","0.141","0.129","0.129","0.157","0.178","0.182","0.185","0.187","0.188","0.19","0.193","0.197","0.19","0.2","0.196","0.215","0.15","0.204","0.22","0.211","0.235","0.294","0.338","0.398","0.448","0.46","0.533","0.549","0.607","0.637","0.599","0.727","0.782","0.779","0.845","0.992","1.057","NA"
"INTL.2-23-NGA-BKWH.A","        Nigeria","-0.088","-0.105","-0.119","-0.128","-0.135","-0.125","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","-0.1","0","0","0","-0.019","-0.019","-0.022","-0.025","-0.03","-0.04","-0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-NIU-BKWH.A","        Niue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-PRK-BKWH.A","        North Korea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-MKD-BKWH.A","        North Macedonia","--","--","--","--","--","--","--","--","--","--","--","--","0.241","0.604","0.18","0","-0.026","0","-0.002","-0.103","0.12","0.352","0.791","0.953","1.176","1.599","1.795","2.491","2.733","1.438","1.42","2.676","2.669","2.429","2.96","2.513","2.031","1.983","1.92","1.828","2.326"
"none","        Northern Mariana Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-23-NOR-BKWH.A","        Norway","-0.462","-5.229","-6.062","-13.416","-8.27","-0.544","2.032","-0.337","-5.628","-14.852","-15.95","-2.774","-8.744","-7.782","-0.12","-6.665","8.97","3.818","3.634","-1.421","-19.055","3.571","-9.711","7.874","11.455","-12.042","0.854","-10.035","-13.863","-8.983","7.549","-3.075","-17.815","-5.006","-15.585","-14.645","-16.411","-15.165","-10.149","0.043726","-20.472"
"INTL.2-23-OMN-BKWH.A","        Oman","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-PAK-BKWH.A","        Pakistan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.073","0.109","0.146","0.171","0.199","0.227","0.249","0.269","0.274","0.375","0.419","0.443","0.463","0.496","0.556","0.487","0.487","NA"
"INTL.2-23-PSE-BKWH.A","        Palestinian Territories","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1.031","1.683","1.523","2.263","2.083","2.307","2.315","2.598","2.862","3.096","3.188","3.864","3.983","4.159","4.622","4.909","4.734","4.935","5.413","5.473","5.577","5.916","5.9","NA"
"INTL.2-23-PAN-BKWH.A","        Panama","0","0","0","0","0","0.022","0.023","0.12","0.071","0.072","0.114","0.139","0.146","0.09","0.033","0.147","0.049","-0.053","0.032","-0.05","0.182","-0.073","-0.014","-0.177","-0.051","0.004","-0.014607","-0.11614756","0.074","-0.03077","0.032","0.064","-0.04","0.004","0.095","-0.122","-0.368","-0.311","-0.313","-0.35","NA"
"INTL.2-23-PNG-BKWH.A","        Papua New Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-PRY-BKWH.A","        Paraguay","0.002","0.102","0.26","0.202","0.196","-2.548","-9.948","-15.598","-16.82","-20.522","-24.801","-26.803","-24.617","-28.118","-32.772","-37.828","-40.87","-45.673","-45.213","-46.036","-47.358","-39.137","-41.777","-45.18","-45.005","-43.79","-45.70637","-45.113","-46.29092","-45.042","-43.378","-46.12","-47.663","-47.364","-41.4","-41.127","-48.415","-43.635","-42.205","-31.748","NA"
"INTL.2-23-PER-BKWH.A","        Peru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002","0.001","0","0","0","0","0","0","-0.008","0","0","0","-0.063","-0.112","0.005","0.003","0","-0.013","-0.055","-0.016","0.017","0.021","0.06","NA"
"INTL.2-23-PHL-BKWH.A","        Philippines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-POL-BKWH.A","        Poland","-0.235","-0.043","-1.685","-3.104","-4.597","-2.112","0.037","1.719","4.476","1.791","-1.04","-2.616","-4.266","-2.411","-2.6","-2.757","-3.125","-2.182","-3.474","-4.935","-6.373","-6.729","-7.068","-10.161","-9.293","-11.186","-10.986","-5.348","-0.669","-2.191","-1.354","-5.242","-2.84","-4.521","2.166","-0.334","1.999","2.287","5.695","10.622975","13.267"
"INTL.2-23-PRT-BKWH.A","        Portugal","1.828","3.205","2.969","1.316","0.711","2.246","1.885","3.024","2.39","1.165","0.037","0.095","1.341","0.175","0.945","0.959","1.105","2.923","0.275","-0.863","0.931","0.239","1.899","2.794","6.481","6.824","5.441","7.488","9.431","4.776","2.623","2.813","7.895","2.776","0.903","2.266","-5.085","-2.684","-2.657","3.399","1.456"
"INTL.2-23-PRI-BKWH.A","        Puerto Rico","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-QAT-BKWH.A","        Qatar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-REU-BKWH.A","        Reunion","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-ROU-BKWH.A","        Romania","-0.298","-0.205","0.721","0.669","1.956","3.259","4.43","5.15","6.975","7.811","9.576","5.131","4.132","1.872","0.77","0.344","0.807","0.221","0.466","-0.73","-0.67","-1.377","-2.854","-2.084","-1.166","-2.903","-4.273","-2.09","-4.248","-2.295","-2.274","-1.906","0.253","-2.016","-7.126","-6.728","-5.017","-2.893","-2.544","1.518","2.793"
"INTL.2-23-RUS-BKWH.A","        Russia","--","--","--","--","--","--","--","--","--","--","--","--","-16.802","-18.719","-20.4","-19.602","-19.45","-19.7","-18","-14.171","-14.05","-15.94","-8.097","-13.379","-7.621","-12.381","-15.812","-12.798","-17.633","-14.8571","-17.447","-22.553","-16.482","-13.676","-8.048","-11.658","-14.5","-10.596","-12.602","-18.431","-10.739"
"INTL.2-23-RWA-BKWH.A","        Rwanda","0.048","0.054","0.027","0.009","0.01","0.017","0.019","0.016","0.017","0.019","0.009","0.017","0.009","0.009","0.011","0.009","0.017","0.017","0.069","0.059","0.094","0.121","0.128","0.118","0.114","0.088","0.062","0.082","0.082","0.059","0.077","0.075","0.088","0.091","0.086","0.08","0.0736","0.0819","0.0895","0.08946","NA"
"INTL.2-23-SHN-BKWH.A","        Saint Helena","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-KNA-BKWH.A","        Saint Kitts and Nevis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-LCA-BKWH.A","        Saint Lucia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-SPM-BKWH.A","        Saint Pierre and Miquelon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-VCT-BKWH.A","        Saint Vincent/Grenadines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
