Report generated on: 02-24-2022 17:30:48
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"INTL.6899-3-CRI-TBPD.A","            LPG (Mb/d)","0.511692375","0.5","0.2","0.4","0.3","0.4","0.3","0.3","0.4","0.5","0.7","0.8","0.9","0.9","1.8","0.7","1.4","1.5","1.9","2.3","2.4","2.5","3.2","3.3","3.2","3","3.1","3.4","3.1","3.3","3.4","3.7","3.9","NA","NA"
"INTL.8499-3-CRI-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Croatia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-HRV-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","1.5","0.1","0.1","0.06356","0.09534","0.0317808219178082","0.0316939890710383","0.0953424657534247","0.2","0.2","0.3","0.3","0.0635616438356164","0.06356164384","0.3","0.5","0.4","0.4","0.4","NA","NA"
"INTL.6899-3-HRV-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","1.5","0.1","0.1","0.06356","0.09534","0.0317808219178082","0.0316939890710383","0.0953424657534247","0.2","0.2","0.3","0.3","0.0635616438356164","0.06356164384","0.3","0.5","0.4","0.4","0.4","NA","NA"
"INTL.8499-3-HRV-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Cuba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-CUB-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.3","0.3","0","0.2","0.2","0.1","0.1","0.1","0.1","0.07923","0.1","1","1.7","1.3","1","1.7","2.5","2.5","3.6","3.3","2.2","1.6","2","2.2","1.7","2","2","NA","NA"
"INTL.6899-3-CUB-TBPD.A","            LPG (Mb/d)","NA","0.2","0.058880385","0.2","0.1","NA","0.3","0.3","0","0.2","0.2","0.1","0.1","0.1","0.1","0.07923","0.1","1","1.7","1.3","1","1.7","2.5","2.5","3.6","3.3","2.2","1.6","2","2.2","1.7","2","2","NA","NA"
"INTL.8499-3-CUB-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Cyprus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-CYP-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0.7","0.6","0.6","0.8","0.5","0.9","0.8","0.4","0.7","0.7","0.5","0.6","0.3","0.4","0.6","0.6","0.9","1.4","1.6","1.7","1.7","1.7","1.6","1.6","1.7","1.7","NA","NA"
"INTL.6899-3-CYP-TBPD.A","            LPG (Mb/d)","0.439060718","0.5","0.5","0.6","0.6","0.8","0","0.7","0.6","0.6","0.8","0.5","0.9","0.8","0.4","0.7","0.7","0.5","0.6","0.3","0.4","0.6","0.6","0.9","1.4","1.6","1.7","1.7","1.7","1.6","1.6","1.7","1.7","NA","NA"
"INTL.8499-3-CYP-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Czech Republic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-CZE-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","0.8","1.1","1.5","2.5","2.8","3.1","3.8","4.1","3.7","3.8","3.6","4","3.7","3.8","2.9","2.5","2.5","2.2","2.4","2.5","3.3","NA"
"INTL.6899-3-CZE-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","0.8","1.1","1.5","2.5","2.8","3.1","3.8","4.1","3.7","3.8","3.6","4","3.7","3.8","2.9","2.5","2.5","2.2","2.4","2.5","3.3","NA"
"INTL.8499-3-CZE-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","Côte d’Ivoire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-CIV-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.7","0.8","0.8","0.8","0.5","0.5","0.8","0.9","0.9","0","0","2.2","2.3","2.4","3.7","2.7","3.3","NA","NA"
"INTL.6899-3-CIV-TBPD.A","            LPG (Mb/d)","0.270895589","0.3","0.3","0.4","0.5","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.7","0.8","0.8","0.8","0.5","0.5","0.8","0.9","0.9","0","0","2.2","2.3","2.4","3.7","2.7","3.3","NA","NA"
"INTL.8499-3-CIV-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Denmark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-DNK-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","2.1","1.7","1","0.4","0.3","0.3","0.4","0.5","0.3","0.3","0.3","0.0953424657534246","0.3","0.0317808219178082","0.1","0.2","0.0317808219178082","0.0953424657534246","0.1","0.2","0.1","0.2","0.4","0.2","0.2","0.3","0.2","0.6","NA"
"INTL.6899-3-DNK-TBPD.A","            LPG (Mb/d)","4.185839872","4.4","4.5","3.7","3.5","3.2","2.1","1.7","1","0.4","0.3","0.3","0.4","0.5","0.3","0.3","0.3","0.0953424657534246","0.3","0.0317808219178082","0.1","0.2","0.0317808219178082","0.0953424657534246","0.1","0.2","0.1","0.2","0.4","0.2","0.2","0.3","0.2","0.6","NA"
"INTL.8499-3-DNK-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","Djibouti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-DJI-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","1","1","1","1","1","1","1","NA","NA"
"INTL.6899-3-DJI-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","1","1","1","1","1","1","1","NA","NA"
"INTL.8499-3-DJI-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Dominica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-DMA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.03169","0.03169","0.03178","0.03178","0.0317808219178082","0.0633879781420765","0.0635616438356164","0.0635616438356164","0.0635616438356164","0.0633879781420765","0.0635616438356164","0.0635616438356164","0.06356164384","0.06356164384","0.0635616438356164","0.0635616438356164","0.0635616438356164","0.0635616438356164","NA","NA"
"INTL.6899-3-DMA-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.03169","0.03169","0.03178","0.03178","0.0317808219178082","0.0633879781420765","0.0635616438356164","0.0635616438356164","0.0635616438356164","0.0633879781420765","0.0635616438356164","0.0635616438356164","0.06356164384","0.06356164384","0.0635616438356164","0.0635616438356164","0.0635616438356164","0.0635616438356164","NA","NA"
"INTL.8499-3-DMA-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Dominican Republic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-DOM-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","1.6","1.6","3","3","4","4.8","3.4","4.8","8.5","6","9.5","12","13","15","18","16","16","15","18","20","22","25","33","26","25","23","23","NA","NA"
"INTL.6899-3-DOM-TBPD.A","            LPG (Mb/d)","0.662167299","1.1","1.4","1.6","1.6","2.5","1.6","1.6","3","3","4","4.8","3.4","4.8","8.5","6","9.5","12","13","15","18","16","16","15","18","20","22","25","33","26","25","23","23","NA","NA"
"INTL.8499-3-DOM-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Ecuador","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-ECU-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","2.5","5.9","5","6.1","6.4","6.4","6.4","6.1","7.9","11","8.1","13","13","14","13","15","17","18","18","18","13","27","25","25","26","27","25","NA","NA"
"INTL.6899-3-ECU-TBPD.A","            LPG (Mb/d)","0.812667676","1.7","1.9","2.5","2","2.2","2.5","5.9","5","6.1","6.4","6.4","6.4","6.1","7.9","11","8.1","13","13","14","13","15","17","18","18","18","13","27","25","25","26","27","25","NA","NA"
"INTL.8499-3-ECU-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Egypt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-EGY-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","4.8","4.3","0.7","1","2","1.1","2","0.2","0","0.8","0.2","13","12","19","26","27","35","41","48","55","46","60","65","78","73","70","66","NA","NA"
"INTL.6899-3-EGY-TBPD.A","            LPG (Mb/d)","4.845900891","5.4","6.7","5.9","4.8","4.6","4.8","4.3","0.7","1","2","1.1","2","0.2","0","0.8","0.2","13","12","19","26","27","35","41","48","55","46","60","65","78","73","70","66","NA","NA"
"INTL.8499-3-EGY-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","El Salvador","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-SLV-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.1","0.06035","0.8","0.5","0.6","0.7","0.8","1.2","1.3","1.6","2.6","3","3.1","3.6","4.1","4.4","4.8","5.2","5.1","5.3","6.9","7.6","6.5","7.1","7.4","6","8.3","NA","NA"
"INTL.6899-3-SLV-TBPD.A","            LPG (Mb/d)","0.060184879","0.090290045","0.1","0.030105166","0.060184879","0.060184879","0.1","0.06035","0.8","0.5","0.6","0.7","0.8","1.2","1.3","1.6","2.6","3","3.1","3.6","4.1","4.4","4.8","5.2","5.1","5.3","6.9","7.6","6.5","7.1","7.4","6","8.3","NA","NA"
"INTL.8499-3-SLV-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Equatorial Guinea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-GNQ-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-3-GNQ-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-3-GNQ-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Eritrea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-ERI-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0.03178","0.0317808219178082","0.0633879781420765","0.0635616438356164","0.1","0.1","0.2","0.2","0.0635616438356164","0.06356164384","0.09534246576","0.1","0","0.0635616438356164","0.0635616438356164","NA","NA"
"INTL.6899-3-ERI-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0.03178","0.0317808219178082","0.0633879781420765","0.0635616438356164","0.1","0.1","0.2","0.2","0.0635616438356164","0.06356164384","0.09534246576","0.1","0","0.0635616438356164","0.0635616438356164","NA","NA"
"INTL.8499-3-ERI-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Estonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-EST-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.3","0.2","0.2","0.2","0.2","0.5","0.7","0.4","0.4","0.4","0.5","0.3","0.3","NA"
"INTL.6899-3-EST-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.3","0.2","0.2","0.2","0.2","0.5","0.7","0.4","0.4","0.4","0.5","0.3","0.3","NA"
"INTL.8499-3-EST-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","Eswatini","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-SWZ-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.0264","0.00511","0.025","0.03137","0.0421","0.02799","0.03","0.3","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","NA","NA"
"INTL.6899-3-SWZ-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.0264","0.00511","0.025","0.03137","0.0421","0.02799","0.03","0.3","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","NA","NA"
"INTL.8499-3-SWZ-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Ethiopia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-ETH-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0.03678","0.027","0","0.01","0","0","0.2","0.3","0","0","0.06356","0.0317808219178082","0.0316939890710383","0.0317808219178082","0.0317808219178082","0.0317808219178082","0.0316939890710383","0","0","0","0","0","0","0.2","0.2","NA","NA"
"INTL.6899-3-ETH-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0.03678","0.027","0","0.01","0","0","0.2","0.3","0","0","0.06356","0.0317808219178082","0.0316939890710383","0.0317808219178082","0.0317808219178082","0.0317808219178082","0.0316939890710383","0","0","0","0","0","0","0.2","0.2","NA","NA"
"INTL.8499-3-ETH-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Falkland Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-FLK-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-3-FLK-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-3-FLK-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Faroe Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-FRO-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-3-FRO-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-3-FRO-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Fiji","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-FJI-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.1","0.2","0.1","0.2","0.2","0.3","0.3","0.3","0.2","0.3","0.3","0.3","0.3","0.2","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.6","0.5","0.5","0.5","0.5","0.5","NA","NA"
"INTL.6899-3-FJI-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.1","0.2","0.1","0.2","0.2","0.3","0.3","0.3","0.2","0.3","0.3","0.3","0.3","0.2","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.6","0.5","0.5","0.5","0.5","0.5","NA","NA"
"INTL.8499-3-FJI-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Finland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-FIN-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.3","0.5","0.3","3.9","5.3","0.8","0.4","1.1","1.8","9.2","14","13","15","3.2","4.5","6.6","4.9","7.5","6.2","6.4","5.2","6","6.9","5.6","8.1","9.9","9.2","9.2","NA"
"INTL.6899-3-FIN-TBPD.A","            LPG (Mb/d)","0.263437704","0.2","0.1","0.2","0.2","0.2","0.3","0.5","0.3","3.9","5.3","0.8","0.4","1.1","1.8","9.2","14","13","15","3.2","4.5","6.6","4.9","7.5","6.2","6.4","5.2","6","6.9","5.6","8.1","9.9","9.2","9.2","NA"
"INTL.8499-3-FIN-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","Former Czechoslovakia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-CSK-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.6899-3-CSK-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.8499-3-CSK-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"","Former Serbia and Montenegro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-SCG-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--"
"INTL.6899-3-SCG-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--"
"INTL.8499-3-SCG-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--"
"","Former U.S.S.R.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-SUN-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.6899-3-SUN-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.8499-3-SUN-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"","Former Yugoslavia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-YUG-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","1.1","2.2","1.3","0.05631","0.3","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.6899-3-YUG-TBPD.A","            LPG (Mb/d)","3.424779234","4.1","2.8","3.4","3.2","1.8","0","1.1","2.2","1.3","0.05631","0.3","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.8499-3-YUG-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"","France","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-FRA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","46","50","39","48","49","64","57","58","51","53","46","41","44","56","56","62","69","51","64","72","75","82","84","61","74","77","90","96","NA"
"INTL.6899-3-FRA-TBPD.A","            LPG (Mb/d)","16.09935965","28","33","31","37","33","46","50","39","48","49","64","57","58","51","53","46","41","44","56","56","62","69","51","64","72","75","82","84","61","74","77","90","96","NA"
"INTL.8499-3-FRA-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","French Guiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-GUF-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.07064","0.07581","0.08763","0.09821","0.1","0.1","0.09508","0.06356","0.06356","0.06356","0.06338","0.06356","0.06356","0.0635616438356164","0.0633879781420765","0.0635616438356164","0.0635616438356164","0.0635616438356164","0.0633879781420765","0.0635616438356164","0.0635616438356164","0.06356164384","0.076273972608","0.1","0.1","0.1","0.1","NA","NA"
